Date,Machine_ID,Product_ID,Defect_Type,Defect_Qty,Scrap_Cost
2025-02-03,M302,P102,Dimension Error,22,4840
2025-06-27,M403,P102,Calibration Error,8,1176
2025-07-17,M401,P104,Dimension Error,8,1456
2025-09-29,M201,P102,Solder Defect,14,1204
2025-09-07,M203,P104,Solder Defect,9,1269
2025-09-16,M403,P104,Assembly Defect,6,1140
2025-05-18,M204,P103,Solder Defect,4,856
2025-09-23,M202,P103,Dimension Error,6,522
2025-05-25,M301,P103,Assembly Defect,7,1008
2025-03-25,M204,P103,Dimension Error,7,1680
2025-05-11,M202,P101,Solder Defect,6,1368
2025-05-17,M204,P101,Assembly Defect,8,1216
2025-12-18,M403,P103,Calibration Error,11,891
2025-03-03,M402,P101,Solder Defect,3,597
2025-07-08,M204,P102,Assembly Defect,13,2288
2025-08-20,M402,P101,Solder Defect,12,1728
2025-04-03,M404,P101,Calibration Error,6,1404
2025-07-30,M303,P103,Assembly Defect,9,2169
2025-04-11,M203,P101,Assembly Defect,8,1080
2025-07-30,M204,P103,Dimension Error,11,2651
2025-02-10,M401,P104,Solder Defect,11,1595
2025-08-16,M102,P103,Assembly Defect,9,1296
2025-06-28,M201,P102,Assembly Defect,7,1477
2025-04-06,M301,P101,Assembly Defect,7,1533
2025-01-04,M403,P103,Assembly Defect,9,2034
2025-03-30,M104,P102,Solder Defect,15,1350
2025-06-27,M404,P104,Dimension Error,7,1631
2025-05-12,M401,P101,Assembly Defect,7,707
2025-07-16,M303,P104,Solder Defect,4,584
2025-02-23,M404,P104,Assembly Defect,11,1210
2025-01-16,M303,P104,Dimension Error,10,1290
2025-03-08,M402,P102,Assembly Defect,8,1504
2025-04-22,M102,P102,Assembly Defect,3,729
2025-09-10,M402,P103,Calibration Error,7,1155
2025-09-04,M401,P104,Dimension Error,9,1773
2025-04-20,M402,P101,Calibration Error,11,1287
2025-02-19,M104,P102,Assembly Defect,7,1134
2025-10-15,M402,P101,Assembly Defect,10,1500
2025-09-05,M302,P103,Solder Defect,21,3549
2025-02-03,M402,P102,Calibration Error,10,2030
2025-08-03,M201,P101,Calibration Error,7,952
2025-09-06,M104,P101,Assembly Defect,8,1848
2025-08-03,M101,P102,Calibration Error,11,1507
2025-12-20,M101,P103,Dimension Error,7,994
2025-03-19,M404,P102,Calibration Error,11,1639
2025-04-08,M404,P103,Solder Defect,8,848
2025-08-07,M201,P103,Dimension Error,7,1659
2025-08-17,M103,P103,Solder Defect,8,880
2025-05-18,M403,P104,Dimension Error,8,880
2025-07-16,M203,P101,Assembly Defect,11,2607
2025-04-12,M102,P104,Calibration Error,10,2460
2025-08-26,M401,P101,Solder Defect,9,1908
2025-10-21,M103,P102,Calibration Error,8,1208
2025-12-31,M301,P101,Calibration Error,4,764
2025-11-25,M102,P102,Assembly Defect,4,996
2025-10-12,M403,P103,Calibration Error,12,2100
2025-11-27,M302,P101,Assembly Defect,20,3080
2025-03-23,M101,P103,Assembly Defect,12,2880
2025-05-09,M202,P104,Dimension Error,6,1194
2025-12-09,M303,P104,Dimension Error,13,2080
2025-04-27,M402,P104,Solder Defect,8,1272
2025-06-25,M203,P102,Assembly Defect,8,816
2025-04-13,M203,P104,Calibration Error,5,640
2025-03-30,M401,P103,Solder Defect,4,852
2025-02-19,M302,P103,Assembly Defect,23,5198
2025-01-31,M201,P101,Assembly Defect,15,1725
2025-08-28,M204,P103,Solder Defect,8,1808
2025-03-07,M103,P103,Dimension Error,7,1463
2025-08-08,M301,P103,Calibration Error,9,2016
2025-08-10,M103,P102,Solder Defect,12,1920
2025-03-17,M403,P101,Solder Defect,11,1210
2025-10-22,M102,P104,Calibration Error,12,1836
2025-08-07,M304,P102,Solder Defect,5,1200
2025-12-07,M201,P102,Assembly Defect,6,1098
2025-03-20,M301,P103,Calibration Error,8,1584
2025-08-01,M201,P102,Solder Defect,6,1128
2025-08-03,M304,P103,Assembly Defect,8,1488
2025-11-26,M402,P104,Solder Defect,7,896
2025-08-14,M102,P104,Solder Defect,5,485
2025-01-27,M304,P103,Dimension Error,9,1530
2025-04-30,M201,P103,Dimension Error,11,2442
2025-05-11,M203,P104,Solder Defect,6,636
2025-09-01,M103,P103,Dimension Error,8,1904
2025-02-24,M103,P104,Solder Defect,10,2080
2025-10-14,M404,P103,Solder Defect,6,1032
2025-10-09,M104,P104,Calibration Error,9,1260
2025-11-05,M203,P104,Assembly Defect,10,940
2025-09-15,M403,P101,Assembly Defect,10,2020
2025-02-10,M304,P104,Calibration Error,9,963
2025-01-05,M102,P101,Assembly Defect,10,2040
2025-12-28,M103,P103,Solder Defect,9,1719
2025-12-02,M303,P104,Assembly Defect,8,1848
2025-01-20,M102,P102,Dimension Error,12,972
2025-10-05,M402,P101,Assembly Defect,10,1880
2025-04-16,M103,P101,Calibration Error,8,1576
2025-11-21,M302,P102,Calibration Error,23,4807
2025-04-10,M403,P104,Calibration Error,9,1260
2025-02-26,M301,P104,Solder Defect,5,515
2025-03-16,M401,P101,Assembly Defect,4,736
2025-12-28,M202,P102,Dimension Error,9,1611
2025-10-29,M202,P102,Dimension Error,4,456
2025-01-27,M104,P102,Assembly Defect,9,1044
2025-02-22,M301,P104,Dimension Error,11,1518
2025-01-16,M201,P104,Calibration Error,5,1040
2025-02-26,M103,P101,Calibration Error,10,1100
2025-10-29,M401,P103,Calibration Error,6,1038
2025-10-30,M103,P102,Assembly Defect,3,627
2025-04-06,M402,P102,Dimension Error,11,1672
2025-08-17,M201,P103,Assembly Defect,4,952
2025-03-05,M404,P101,Calibration Error,10,1340
2025-10-18,M104,P104,Calibration Error,9,1170
2025-03-08,M202,P102,Calibration Error,5,985
2025-06-13,M302,P101,Calibration Error,23,4600
2025-01-26,M304,P103,Assembly Defect,6,912
2025-01-14,M303,P103,Dimension Error,10,1620
2025-06-30,M203,P102,Assembly Defect,8,864
2025-04-14,M402,P101,Dimension Error,13,1144
2025-03-22,M302,P101,Assembly Defect,20,2120
2025-01-07,M404,P101,Dimension Error,11,2431
2025-08-24,M402,P104,Assembly Defect,5,660
2025-12-19,M401,P101,Solder Defect,3,450
2025-06-10,M302,P103,Dimension Error,22,3344
2025-03-13,M404,P103,Calibration Error,7,1393
2025-04-20,M403,P102,Calibration Error,7,1267
2025-12-19,M304,P102,Dimension Error,9,1053
2025-05-11,M302,P103,Dimension Error,15,1815
2025-03-23,M401,P103,Solder Defect,7,1078
2025-11-29,M204,P104,Calibration Error,4,364
2025-01-31,M104,P102,Assembly Defect,7,1470
2025-07-11,M204,P103,Solder Defect,7,798
2025-11-04,M404,P101,Assembly Defect,9,1260
2025-09-17,M404,P101,Dimension Error,12,2988
2025-05-14,M102,P101,Calibration Error,9,1854
2025-05-18,M401,P104,Calibration Error,8,1512
2025-04-24,M404,P104,Calibration Error,11,1617
2025-07-23,M103,P101,Assembly Defect,10,2260
2025-11-19,M204,P101,Solder Defect,5,775
2025-12-08,M302,P104,Assembly Defect,11,1793
2025-01-20,M303,P101,Assembly Defect,5,1145
2025-05-20,M101,P104,Solder Defect,9,1278
2025-06-19,M402,P102,Dimension Error,6,492
2025-07-17,M103,P101,Assembly Defect,11,990
2025-01-30,M104,P104,Solder Defect,15,3570
2025-11-18,M304,P102,Dimension Error,10,1180
2025-10-12,M104,P104,Dimension Error,5,735
2025-01-04,M302,P104,Dimension Error,18,4464
2025-04-19,M103,P101,Assembly Defect,9,1386
2025-06-15,M103,P104,Assembly Defect,7,938
2025-05-05,M201,P102,Dimension Error,6,1188
2025-01-01,M102,P104,Assembly Defect,7,742
2025-10-10,M402,P102,Dimension Error,3,510
2025-09-08,M104,P104,Calibration Error,5,1210
2025-12-18,M203,P101,Dimension Error,10,1670
2025-12-22,M304,P104,Dimension Error,9,2214
2025-02-18,M401,P103,Assembly Defect,11,1155
2025-04-11,M101,P101,Calibration Error,9,1089
2025-03-26,M101,P104,Assembly Defect,5,910
2025-04-02,M101,P104,Dimension Error,10,2040
2025-03-30,M204,P104,Solder Defect,3,693
2025-11-18,M302,P101,Solder Defect,13,2704
2025-12-26,M202,P104,Calibration Error,10,2100
2025-12-18,M101,P102,Dimension Error,4,636
2025-11-02,M201,P101,Calibration Error,6,594
2025-06-27,M104,P102,Calibration Error,10,1900
2025-06-11,M103,P104,Dimension Error,7,868
2025-10-25,M202,P103,Dimension Error,12,2580
2025-04-11,M402,P102,Dimension Error,10,2150
2025-02-24,M201,P102,Solder Defect,11,1793
2025-12-20,M204,P102,Assembly Defect,12,1380
2025-08-06,M102,P101,Solder Defect,6,1452
2025-02-15,M104,P102,Calibration Error,9,756
2025-09-03,M203,P101,Solder Defect,10,2410
2025-03-14,M202,P101,Calibration Error,7,1029
2025-11-17,M203,P104,Assembly Defect,7,784
2025-02-18,M102,P101,Solder Defect,7,1351
2025-11-24,M301,P103,Calibration Error,6,552
2025-06-28,M102,P101,Solder Defect,5,485
2025-11-08,M403,P101,Assembly Defect,10,2090
2025-01-15,M304,P101,Solder Defect,5,480
2025-06-15,M101,P103,Solder Defect,12,1464
2025-03-24,M303,P101,Solder Defect,10,1090
2025-03-27,M403,P103,Solder Defect,7,1491
2025-04-04,M401,P104,Solder Defect,10,1290
2025-10-17,M102,P104,Calibration Error,12,2664
2025-01-05,M403,P101,Assembly Defect,4,936
2025-05-04,M404,P101,Solder Defect,2,176
2025-05-22,M304,P101,Assembly Defect,10,1110
2025-05-11,M401,P101,Dimension Error,5,805
2025-07-29,M103,P101,Assembly Defect,8,1776
2025-04-27,M302,P102,Assembly Defect,18,1728
2025-03-23,M403,P103,Calibration Error,11,2046
2025-04-05,M302,P104,Solder Defect,17,2142
2025-04-28,M203,P103,Dimension Error,12,1992
2025-01-07,M103,P104,Calibration Error,7,1197
2025-08-04,M203,P104,Assembly Defect,3,264
2025-11-19,M304,P103,Solder Defect,5,525
2025-10-07,M304,P103,Dimension Error,9,1809
2025-02-13,M404,P101,Dimension Error,9,1755
2025-07-04,M404,P104,Dimension Error,8,904
2025-08-25,M103,P101,Dimension Error,11,1166
2025-01-18,M302,P102,Solder Defect,12,1020
2025-08-31,M203,P103,Calibration Error,9,2007
2025-07-19,M201,P101,Assembly Defect,6,1434
2025-08-28,M101,P101,Dimension Error,7,1722
2025-10-15,M401,P101,Dimension Error,6,1404
2025-01-01,M102,P103,Calibration Error,4,584
2025-08-27,M303,P103,Solder Defect,12,2304
2025-06-02,M104,P103,Assembly Defect,7,1106
2025-05-02,M301,P103,Dimension Error,8,1872
2025-03-28,M401,P104,Calibration Error,8,1488
2025-04-21,M304,P101,Solder Defect,8,1104
2025-10-01,M204,P102,Assembly Defect,7,1659
2025-11-27,M302,P101,Assembly Defect,21,2646
2025-10-21,M202,P104,Dimension Error,6,1200
2025-12-14,M403,P101,Calibration Error,10,1740
2025-10-01,M402,P101,Dimension Error,9,765
2025-01-30,M103,P102,Solder Defect,9,981
2025-05-05,M404,P104,Solder Defect,7,1526
2025-08-30,M403,P102,Calibration Error,12,1128
2025-10-22,M102,P104,Dimension Error,7,812
2025-06-13,M302,P101,Solder Defect,21,5124
2025-01-03,M402,P102,Assembly Defect,7,602
2025-10-27,M301,P104,Dimension Error,9,2250
2025-07-22,M101,P103,Solder Defect,11,2046
2025-09-22,M101,P102,Assembly Defect,9,1566
2025-03-22,M403,P102,Dimension Error,3,729
2025-10-14,M301,P101,Dimension Error,12,2976
2025-01-06,M301,P101,Solder Defect,7,868
2025-05-18,M104,P104,Solder Defect,10,2060
2025-08-18,M201,P102,Dimension Error,7,1575
2025-11-21,M403,P102,Solder Defect,13,2925
2025-01-08,M303,P102,Calibration Error,6,564
2025-03-01,M202,P103,Solder Defect,7,1498
2025-08-07,M302,P104,Solder Defect,23,4945
2025-07-10,M303,P101,Calibration Error,4,528
2025-02-12,M204,P104,Assembly Defect,7,1043
2025-09-08,M104,P103,Dimension Error,5,855
2025-01-27,M203,P104,Solder Defect,8,1296
2025-12-29,M101,P101,Dimension Error,8,1160
2025-10-12,M204,P102,Dimension Error,7,1519
2025-03-16,M102,P101,Calibration Error,11,968
2025-03-15,M104,P103,Calibration Error,7,1281
2025-03-30,M102,P104,Dimension Error,10,2000
2025-10-21,M304,P104,Assembly Defect,3,594
2025-02-23,M402,P104,Calibration Error,8,1392
2025-01-09,M101,P104,Dimension Error,6,852
2025-08-05,M303,P104,Assembly Defect,2,460
2025-12-23,M201,P102,Solder Defect,9,2169
2025-06-27,M104,P101,Solder Defect,3,726
2025-10-13,M103,P104,Calibration Error,8,800
2025-04-27,M303,P104,Solder Defect,7,1666
2025-01-31,M203,P104,Dimension Error,10,1080
2025-09-05,M402,P103,Solder Defect,9,1926
2025-09-19,M204,P104,Dimension Error,8,680
2025-08-04,M103,P104,Solder Defect,8,904
2025-07-01,M303,P101,Dimension Error,6,1008
2025-10-04,M301,P102,Solder Defect,12,2424
2025-10-02,M202,P104,Assembly Defect,7,658
2025-10-08,M203,P103,Assembly Defect,10,1580
2025-04-17,M301,P101,Calibration Error,7,1484
2025-09-25,M303,P103,Solder Defect,3,282
2025-09-19,M403,P104,Solder Defect,10,2050
2025-06-10,M402,P104,Calibration Error,9,1440
2025-09-08,M101,P102,Solder Defect,11,2387
2025-08-06,M203,P102,Solder Defect,5,410
2025-08-28,M203,P104,Assembly Defect,5,770
2025-04-30,M403,P101,Solder Defect,7,777
2025-03-09,M401,P102,Dimension Error,15,3675
2025-03-11,M201,P103,Dimension Error,8,1472
2025-02-16,M204,P103,Dimension Error,9,1809
2025-11-26,M401,P101,Solder Defect,3,408
2025-02-22,M101,P104,Calibration Error,6,876
2025-07-06,M203,P101,Solder Defect,8,1280
2025-09-10,M104,P102,Dimension Error,10,1650
2025-03-10,M202,P104,Solder Defect,11,902
2025-07-26,M301,P104,Dimension Error,6,1146
2025-07-02,M402,P103,Assembly Defect,16,1408
2025-05-26,M202,P101,Solder Defect,4,540
2025-08-15,M301,P104,Calibration Error,7,1316
2025-06-03,M304,P104,Dimension Error,8,784
2025-03-23,M103,P102,Assembly Defect,9,2115
2025-10-10,M403,P104,Assembly Defect,11,1089
2025-06-14,M304,P104,Calibration Error,3,333
2025-12-14,M204,P101,Solder Defect,6,858
2025-10-26,M401,P102,Solder Defect,13,1599
2025-09-14,M202,P104,Dimension Error,7,1428
2025-04-01,M202,P101,Dimension Error,12,1212
2025-11-26,M103,P102,Assembly Defect,11,957
2025-11-25,M204,P102,Dimension Error,4,740
2025-09-23,M302,P103,Calibration Error,19,4237
2025-04-16,M402,P104,Dimension Error,9,1359
2025-06-01,M404,P102,Calibration Error,7,1078
2025-06-19,M403,P101,Assembly Defect,12,2076
2025-05-19,M402,P103,Dimension Error,8,960
2025-08-22,M401,P101,Assembly Defect,8,776
2025-03-31,M103,P104,Dimension Error,4,432
2025-09-06,M103,P104,Assembly Defect,6,894
2025-06-08,M202,P102,Dimension Error,6,804
2025-03-30,M301,P104,Solder Defect,5,410
2025-06-08,M202,P103,Assembly Defect,17,2533
2025-08-29,M104,P102,Solder Defect,6,534
2025-08-14,M204,P101,Dimension Error,5,1110
2025-01-22,M102,P104,Calibration Error,6,894
2025-03-14,M204,P104,Dimension Error,5,900
2025-12-22,M404,P103,Calibration Error,10,1120
2025-11-16,M204,P101,Dimension Error,5,835
2025-11-07,M102,P103,Assembly Defect,10,1090
2025-10-26,M302,P102,Assembly Defect,16,2480
2025-12-16,M104,P101,Solder Defect,6,834
2025-05-19,M401,P104,Solder Defect,4,336
2025-08-05,M104,P104,Calibration Error,2,436
2025-05-16,M404,P102,Solder Defect,7,609
2025-12-20,M401,P102,Dimension Error,9,729
2025-12-17,M403,P102,Solder Defect,9,2007
2025-07-10,M102,P102,Calibration Error,7,1260
2025-02-03,M401,P102,Assembly Defect,6,546
2025-06-25,M302,P104,Assembly Defect,27,5643
2025-06-17,M101,P101,Dimension Error,8,1344
2025-03-29,M302,P101,Solder Defect,10,1960
2025-07-07,M304,P101,Assembly Defect,8,1848
2025-12-07,M204,P103,Dimension Error,12,2640
2025-02-28,M302,P101,Calibration Error,23,4692
2025-01-13,M103,P103,Calibration Error,7,903
2025-09-24,M404,P102,Calibration Error,6,1380
2025-03-28,M104,P102,Calibration Error,7,1456
2025-12-11,M104,P101,Dimension Error,4,604
2025-12-01,M102,P101,Dimension Error,7,1008
2025-04-25,M201,P104,Calibration Error,5,1085
2025-11-19,M301,P102,Calibration Error,7,959
2025-12-05,M404,P104,Solder Defect,11,2651
2025-04-20,M303,P104,Dimension Error,11,1265
2025-10-31,M301,P103,Calibration Error,7,1071
2025-09-04,M202,P102,Calibration Error,13,2444
2025-05-27,M404,P102,Calibration Error,9,2196
2025-05-06,M204,P103,Calibration Error,16,1920
2025-11-20,M401,P101,Calibration Error,7,882
2025-03-11,M201,P104,Assembly Defect,8,1408
2025-02-21,M404,P103,Calibration Error,6,948
2025-12-16,M301,P101,Dimension Error,6,816
2025-01-13,M103,P101,Calibration Error,16,2448
2025-12-04,M201,P103,Solder Defect,11,1353
2025-11-03,M402,P102,Assembly Defect,8,1872
2025-09-10,M304,P102,Calibration Error,8,1688
2025-12-23,M204,P102,Solder Defect,4,952
2025-04-23,M404,P103,Solder Defect,7,602
2025-11-07,M202,P102,Dimension Error,3,579
2025-08-13,M304,P101,Assembly Defect,8,1352
2025-06-25,M301,P103,Assembly Defect,8,1192
2025-06-06,M201,P104,Calibration Error,7,1435
2025-03-17,M402,P102,Calibration Error,6,834
2025-04-15,M301,P102,Calibration Error,7,1428
2025-12-11,M304,P103,Dimension Error,8,1944
2025-11-20,M204,P104,Assembly Defect,13,1339
2025-04-29,M203,P101,Solder Defect,11,1969
2025-06-18,M203,P101,Calibration Error,10,1870
2025-05-10,M304,P104,Dimension Error,14,2702
2025-06-30,M403,P101,Assembly Defect,8,1616
2025-02-24,M404,P101,Assembly Defect,8,1912
2025-11-27,M103,P102,Calibration Error,7,959
2025-04-29,M304,P104,Calibration Error,9,2169
2025-12-01,M304,P103,Solder Defect,13,1443
2025-04-16,M303,P103,Solder Defect,5,470
2025-12-28,M204,P103,Solder Defect,13,1287
2025-04-30,M403,P102,Calibration Error,6,516
2025-12-05,M201,P102,Solder Defect,5,505
2025-08-22,M204,P102,Calibration Error,13,3133
2025-08-09,M102,P104,Dimension Error,5,1205
2025-10-12,M402,P104,Calibration Error,7,560
2025-09-04,M101,P104,Assembly Defect,12,2628
2025-10-04,M402,P102,Dimension Error,8,1280
2025-08-08,M104,P102,Assembly Defect,6,1356
2025-02-11,M103,P101,Calibration Error,7,1666
2025-09-27,M302,P102,Calibration Error,15,1245
2025-10-19,M204,P102,Dimension Error,11,1914
2025-04-08,M201,P104,Assembly Defect,9,1872
2025-07-22,M203,P102,Solder Defect,6,600
2025-05-05,M101,P104,Assembly Defect,7,910
2025-04-14,M202,P102,Dimension Error,7,1645
2025-02-06,M104,P104,Dimension Error,11,1749
2025-12-16,M104,P101,Assembly Defect,4,412
2025-07-17,M302,P103,Dimension Error,15,3510
2025-03-17,M203,P104,Assembly Defect,9,2088
2025-08-30,M201,P104,Solder Defect,6,558
2025-09-27,M101,P101,Assembly Defect,5,980
2025-01-02,M203,P102,Calibration Error,5,930
2025-01-21,M101,P103,Calibration Error,6,1344
2025-02-11,M203,P103,Dimension Error,9,1278
2025-03-02,M101,P103,Calibration Error,9,2007
2025-09-23,M204,P101,Calibration Error,6,1434
2025-12-27,M101,P103,Assembly Defect,6,726
2025-09-15,M201,P102,Dimension Error,10,1110
2025-08-09,M102,P101,Solder Defect,9,2241
2025-11-15,M404,P102,Calibration Error,10,2160
2025-03-29,M103,P102,Solder Defect,7,630
2025-02-19,M304,P101,Solder Defect,9,1674
2025-01-25,M404,P103,Dimension Error,4,344
2025-05-25,M201,P101,Dimension Error,10,1970
2025-12-11,M401,P104,Calibration Error,6,636
2025-01-17,M102,P103,Assembly Defect,6,786
2025-02-09,M301,P102,Calibration Error,14,1876
2025-07-16,M303,P102,Calibration Error,7,1407
2025-02-10,M301,P104,Calibration Error,12,2928
2025-12-14,M304,P101,Dimension Error,6,1056
2025-03-20,M203,P102,Calibration Error,10,1970
2025-07-10,M102,P103,Assembly Defect,8,1168
2025-09-21,M204,P101,Dimension Error,8,2000
2025-05-27,M203,P104,Solder Defect,5,490
2025-07-23,M103,P104,Dimension Error,11,1958
2025-04-25,M101,P104,Calibration Error,7,1393
2025-03-25,M201,P103,Dimension Error,6,1050
2025-10-07,M301,P102,Dimension Error,4,532
2025-11-04,M104,P104,Solder Defect,7,742
2025-04-19,M104,P101,Calibration Error,11,2475
2025-06-14,M403,P102,Calibration Error,7,931
2025-04-29,M303,P104,Calibration Error,9,1206
2025-05-21,M201,P102,Calibration Error,4,616
2025-03-09,M201,P104,Assembly Defect,8,792
2025-01-09,M104,P103,Assembly Defect,8,928
2025-04-09,M101,P103,Dimension Error,5,895
2025-06-22,M403,P104,Dimension Error,9,747
2025-07-26,M104,P102,Assembly Defect,6,666
2025-09-06,M301,P102,Assembly Defect,4,496
2025-03-05,M101,P103,Calibration Error,3,711
2025-10-02,M203,P101,Calibration Error,11,1155
2025-08-11,M402,P103,Dimension Error,11,2090
2025-09-22,M101,P102,Dimension Error,7,1750
2025-10-12,M404,P103,Assembly Defect,7,756
2025-11-19,M104,P104,Dimension Error,12,2988
2025-12-25,M402,P101,Calibration Error,11,1661
2025-09-09,M401,P103,Dimension Error,4,704
2025-08-06,M302,P104,Calibration Error,25,4350
2025-11-03,M102,P102,Calibration Error,1,201
2025-08-21,M302,P104,Assembly Defect,25,3150
2025-06-20,M302,P103,Dimension Error,20,2840
2025-05-31,M302,P104,Calibration Error,8,736
2025-02-25,M203,P104,Dimension Error,7,1470
2025-05-07,M304,P102,Solder Defect,7,980
2025-09-06,M201,P103,Calibration Error,4,364
2025-05-28,M402,P103,Calibration Error,7,1120
2025-03-23,M103,P104,Solder Defect,7,1162
2025-09-01,M201,P104,Dimension Error,9,1764
2025-10-21,M203,P101,Solder Defect,11,1287
2025-01-26,M203,P101,Assembly Defect,6,768
2025-04-13,M102,P104,Dimension Error,9,2016
2025-01-10,M101,P101,Calibration Error,8,816
2025-07-04,M203,P102,Calibration Error,8,1664
2025-10-06,M302,P101,Assembly Defect,18,2988
2025-01-06,M402,P102,Dimension Error,7,777
2025-10-13,M104,P101,Dimension Error,11,1441
2025-02-06,M304,P103,Assembly Defect,10,2190
2025-01-28,M402,P104,Dimension Error,7,1239
2025-05-19,M402,P102,Solder Defect,9,2250
2025-12-31,M402,P103,Solder Defect,13,2366
2025-06-28,M103,P102,Dimension Error,16,2576
2025-05-09,M404,P102,Dimension Error,5,445
2025-05-20,M202,P101,Assembly Defect,4,440
2025-07-06,M201,P102,Dimension Error,5,960
2025-09-28,M404,P101,Solder Defect,7,567
2025-10-18,M303,P103,Assembly Defect,6,564
2025-07-28,M203,P103,Dimension Error,5,910
2025-05-03,M203,P101,Calibration Error,9,1161
2025-06-15,M302,P102,Calibration Error,17,1547
2025-07-21,M201,P101,Calibration Error,5,1030
2025-07-31,M102,P102,Solder Defect,6,1446
