Date,Machine_ID,Temperature_C,Vibration_mm_s,Downtime_Min,Breakdown_Flag
2025-10-05,M201,80.4,3.97,38,0
2025-10-05,M202,62.9,5.81,44,0
2025-10-05,M203,64.0,3.68,5,0
2025-10-05,M204,70.1,5.41,49,0
2025-10-05,M301,67.3,4.24,8,0
2025-10-05,M302,81.9,10.36,102,1
2025-10-05,M303,65.9,4.8,14,0
2025-10-05,M304,61.4,5.14,23,0
2025-10-05,M401,76.2,4.61,30,0
2025-10-05,M402,64.7,5.65,24,0
2025-10-05,M403,71.0,4.27,17,0
2025-10-05,M404,65.5,5.54,43,0
2025-10-06,M101,56.4,3.99,18,0
2025-10-06,M102,70.3,3.3,24,0
2025-10-06,M103,65.1,4.99,13,0
2025-10-06,M104,72.1,4.23,19,0
2025-10-06,M201,66.2,3.19,7,0
2025-10-06,M202,59.0,3.13,0,0
2025-10-06,M203,71.9,4.26,34,0
2025-10-06,M204,69.4,6.09,26,0
2025-10-06,M301,80.5,4.25,21,0
2025-10-06,M302,87.6,11.62,98,1
2025-10-06,M303,67.0,5.13,23,0
2025-10-06,M304,75.6,4.43,26,0
2025-10-06,M401,80.2,5.57,36,0
2025-10-06,M402,67.9,1.84,18,0
2025-10-06,M403,57.7,3.83,11,0
2025-10-06,M404,72.6,4.19,38,0
2025-10-07,M101,76.1,3.75,28,0
2025-10-07,M102,69.7,2.98,22,0
2025-10-07,M103,59.0,4.51,37,0
2025-10-07,M104,57.8,3.49,35,0
2025-10-07,M201,72.5,5.31,31,0
2025-10-07,M202,61.0,4.03,32,0
2025-10-07,M203,62.6,4.09,25,0
2025-10-07,M204,69.6,4.72,7,0
2025-10-07,M301,67.9,6.24,6,0
2025-10-07,M302,83.8,10.35,99,1
2025-10-07,M303,72.1,4.44,9,0
2025-10-07,M304,62.2,4.8,2,0
2025-10-07,M401,66.1,1.73,4,0
2025-10-07,M402,76.3,3.44,12,0
2025-10-07,M403,72.8,5.53,14,0
2025-10-07,M404,69.8,5.71,34,0
2025-10-08,M101,60.7,5.6,36,0
2025-10-08,M102,74.9,4.31,16,0
2025-10-08,M103,74.2,3.92,13,0
2025-10-08,M104,62.8,4.76,56,0
2025-10-08,M201,60.3,3.98,41,0
2025-10-08,M202,71.7,5.82,6,0
2025-10-08,M203,59.8,2.66,25,0
2025-10-08,M204,63.0,6.43,8,0
2025-10-08,M301,72.2,5.04,15,0
2025-10-08,M302,86.4,9.17,92,1
2025-10-08,M303,56.5,5.05,34,0
2025-10-08,M304,76.7,4.04,21,0
2025-10-08,M401,62.0,3.92,0,0
2025-10-08,M402,73.8,3.84,0,0
2025-10-08,M403,61.4,2.93,31,0
2025-10-08,M404,65.1,6.01,20,0
2025-10-09,M101,71.5,5.03,9,0
2025-10-09,M102,67.5,4.02,16,0
2025-10-09,M103,70.0,3.41,22,0
2025-10-09,M104,72.9,2.19,41,0
2025-10-09,M201,73.1,2.65,0,0
2025-10-09,M202,59.4,5.26,34,0
2025-10-09,M203,69.4,6.33,13,0
2025-10-09,M204,68.8,4.75,48,0
2025-10-09,M301,60.8,4.92,23,0
2025-10-09,M302,82.6,11.53,87,0
2025-10-09,M303,70.8,3.45,40,0
2025-10-09,M304,66.7,3.32,56,0
2025-10-09,M401,58.9,3.17,13,0
2025-10-09,M402,72.4,5.86,41,0
2025-10-09,M403,66.5,5.05,43,0
2025-10-09,M404,67.1,4.92,12,0
2025-10-10,M101,64.3,4.95,0,0
2025-10-10,M102,65.3,4.66,23,0
2025-10-10,M103,60.7,5.09,14,0
2025-10-10,M104,64.4,5.68,40,0
2025-10-10,M201,68.3,4.43,37,0
2025-10-10,M202,66.1,5.03,32,0
2025-10-10,M203,70.4,5.02,10,0
2025-10-10,M204,60.5,4.43,19,0
2025-10-10,M301,63.0,4.63,25,0
2025-10-10,M302,81.8,11.46,121,1
2025-10-10,M303,75.5,2.87,21,0
2025-10-10,M304,69.1,3.82,41,0
2025-10-10,M401,57.0,5.15,52,0
2025-10-10,M402,62.3,5.4,23,0
2025-10-10,M403,76.0,4.4,50,0
2025-10-10,M404,73.7,2.5,13,0
2025-10-11,M101,58.6,4.48,24,0
2025-10-11,M102,58.1,3.75,4,0
2025-10-11,M103,63.4,3.24,11,0
2025-10-11,M104,62.6,3.66,40,0
2025-10-11,M201,70.6,5.93,17,0
2025-10-11,M202,66.0,4.97,11,0
2025-10-11,M203,67.2,4.0,30,0
2025-10-11,M204,70.0,3.75,26,0
2025-10-11,M301,68.1,6.35,26,0
2025-10-11,M302,88.2,10.53,106,1
2025-10-11,M303,54.9,2.62,34,0
2025-10-11,M304,57.7,4.96,30,0
2025-10-11,M401,67.6,5.5,51,0
2025-10-11,M402,61.2,4.64,47,0
2025-10-11,M403,68.2,3.4,12,0
2025-10-11,M404,66.2,4.53,16,0
2025-10-12,M101,63.4,3.96,17,0
2025-10-12,M102,66.7,3.74,0,0
2025-10-12,M103,64.6,2.54,36,0
2025-10-12,M104,66.5,4.38,19,0
2025-10-12,M201,58.3,5.76,4,0
2025-10-12,M202,70.2,4.62,17,0
2025-10-12,M203,71.6,5.22,8,0
2025-10-12,M204,60.6,3.48,26,0
2025-10-12,M301,61.4,4.63,24,0
2025-10-12,M302,88.5,12.52,74,0
2025-10-12,M303,69.0,3.55,47,0
2025-10-12,M304,72.4,4.9,9,0
2025-10-12,M401,55.2,5.26,20,0
2025-10-12,M402,70.7,3.39,8,0
2025-10-12,M403,64.6,4.03,18,0
2025-10-12,M404,69.2,5.97,25,0
2025-10-13,M101,62.1,3.88,24,0
2025-10-13,M102,72.5,4.84,7,0
2025-10-13,M103,79.4,3.77,39,0
2025-10-13,M104,72.5,4.5,44,0
2025-10-13,M201,71.0,3.07,26,0
2025-10-13,M202,69.0,5.1,27,0
2025-10-13,M203,60.7,4.51,26,0
2025-10-13,M204,65.0,4.26,3,0
2025-10-13,M301,61.7,3.91,15,0
2025-10-13,M302,87.7,8.89,79,0
2025-10-13,M303,66.2,5.66,30,0
2025-10-13,M304,66.2,5.06,14,0
2025-10-13,M401,72.7,3.76,38,0
2025-10-13,M402,70.5,4.47,50,0
2025-10-13,M403,60.4,4.86,28,0
2025-10-13,M404,67.7,3.61,24,0
2025-10-14,M101,68.4,5.09,14,0
2025-10-14,M102,68.1,4.59,26,0
2025-10-14,M103,62.3,3.1,0,0
2025-10-14,M104,67.7,3.97,7,0
2025-10-14,M201,70.8,5.59,35,0
2025-10-14,M202,65.3,5.49,11,0
2025-10-14,M203,65.5,5.11,17,0
2025-10-14,M204,78.6,6.36,26,0
2025-10-14,M301,70.5,2.68,15,0
2025-10-14,M302,85.0,14.71,89,0
2025-10-14,M303,67.9,3.86,28,0
2025-10-14,M304,70.4,5.62,41,0
2025-10-14,M401,57.7,4.57,0,0
2025-10-14,M402,76.0,4.58,38,0
2025-10-14,M403,73.6,3.61,2,0
2025-10-14,M404,65.0,3.69,1,0
2025-10-15,M101,73.2,3.99,44,0
2025-10-15,M102,68.8,3.76,45,0
2025-10-15,M103,66.4,5.56,44,0
2025-10-15,M104,73.6,5.07,18,0
2025-10-15,M201,77.1,4.59,39,0
2025-10-15,M202,67.5,5.05,23,0
2025-10-15,M203,73.6,1.54,14,0
2025-10-15,M204,69.0,5.47,13,0
2025-10-15,M301,81.3,4.31,35,0
2025-10-15,M302,78.9,13.1,56,0
2025-10-15,M303,71.7,5.21,44,0
2025-10-15,M304,70.5,3.89,33,0
2025-10-15,M401,68.3,4.85,23,0
2025-10-15,M402,68.9,3.59,62,0
2025-10-15,M403,73.1,5.05,21,0
2025-10-15,M404,67.8,3.2,0,0
2025-10-16,M101,63.1,6.55,43,0
2025-10-16,M102,70.6,5.02,15,0
2025-10-16,M103,58.6,5.0,38,0
2025-10-16,M104,61.8,3.23,23,0
2025-10-16,M201,62.5,3.39,29,0
2025-10-16,M202,66.4,6.76,17,0
2025-10-16,M203,71.1,4.8,2,0
2025-10-16,M204,69.6,4.84,19,0
2025-10-16,M301,83.0,4.93,46,0
2025-10-16,M302,82.6,7.88,97,1
2025-10-16,M303,69.5,4.87,20,0
2025-10-16,M304,59.9,4.97,28,0
2025-10-16,M401,69.4,4.67,52,0
2025-10-16,M402,63.5,4.64,48,0
2025-10-16,M403,74.5,5.39,17,0
2025-10-16,M404,66.4,5.3,18,0
2025-10-17,M101,65.3,5.48,0,0
2025-10-17,M102,68.8,5.12,20,0
2025-10-17,M103,72.1,2.46,12,0
2025-10-17,M104,74.4,3.75,5,0
2025-10-17,M201,68.8,5.02,8,0
2025-10-17,M202,69.1,3.44,22,0
2025-10-17,M203,73.4,3.69,36,0
2025-10-17,M204,59.3,4.76,31,0
2025-10-17,M301,62.4,5.86,23,0
2025-10-17,M302,81.7,9.37,100,1
2025-10-17,M303,74.3,5.0,12,0
2025-10-17,M304,58.8,4.68,42,0
2025-10-17,M401,76.8,3.1,21,0
2025-10-17,M402,68.3,6.46,11,0
2025-10-17,M403,73.3,4.66,35,0
2025-10-17,M404,55.9,3.39,25,0
2025-10-18,M101,60.8,5.31,19,0
2025-10-18,M102,75.6,4.83,19,0
2025-10-18,M103,73.1,3.61,58,0
2025-10-18,M104,78.7,5.79,9,0
2025-10-18,M201,75.8,3.29,21,0
2025-10-18,M202,74.8,5.01,6,0
2025-10-18,M203,58.7,4.84,18,0
2025-10-18,M204,68.9,4.93,22,0
2025-10-18,M301,70.9,2.91,18,0
2025-10-18,M302,76.9,12.18,89,0
2025-10-18,M303,64.8,3.53,34,0
2025-10-18,M304,67.0,3.88,22,0
2025-10-18,M401,72.8,5.4,17,0
2025-10-18,M402,69.8,4.94,0,0
2025-10-18,M403,70.8,1.83,11,0
2025-10-18,M404,61.3,4.49,0,0
2025-10-19,M101,71.5,1.89,4,0
2025-10-19,M102,68.1,3.94,27,0
2025-10-19,M103,66.8,4.53,40,0
2025-10-19,M104,74.7,5.41,0,0
2025-10-19,M201,63.8,3.21,8,0
2025-10-19,M202,64.1,5.58,11,0
2025-10-19,M203,72.5,3.54,28,0
2025-10-19,M204,71.9,6.2,60,0
2025-10-19,M301,79.5,4.87,6,0
2025-10-19,M302,84.9,10.05,38,0
2025-10-19,M303,68.0,5.84,33,0
2025-10-19,M304,68.8,4.51,27,0
2025-10-19,M401,77.3,4.44,25,0
2025-10-19,M402,72.0,4.97,26,0
2025-10-19,M403,63.5,5.16,39,0
2025-10-19,M404,72.6,4.02,12,0
2025-10-20,M101,70.3,5.22,5,0
2025-10-20,M102,69.9,5.87,21,0
2025-10-20,M103,68.9,5.23,5,0
2025-10-20,M104,73.0,5.77,16,0
2025-10-20,M201,67.4,4.53,14,0
2025-10-20,M202,66.5,3.97,11,0
2025-10-20,M203,66.4,4.57,22,0
2025-10-20,M204,61.1,4.73,32,0
2025-10-20,M301,67.0,4.25,0,0
2025-10-20,M302,78.6,11.82,86,0
2025-10-20,M303,63.4,3.38,21,0
2025-10-20,M304,70.5,4.38,17,0
2025-10-20,M401,70.7,4.55,31,0
2025-10-20,M402,71.0,4.32,23,0
2025-10-20,M403,68.3,6.95,10,0
2025-10-20,M404,64.0,3.3,24,0
2025-10-21,M101,65.1,4.38,27,0
2025-10-21,M102,73.0,2.72,46,0
2025-10-21,M103,68.5,4.37,11,0
2025-10-21,M104,73.2,4.86,36,0
2025-10-21,M201,66.2,5.55,0,0
2025-10-21,M202,75.3,5.49,11,0
2025-10-21,M203,72.0,6.31,42,0
2025-10-21,M204,59.9,4.05,29,0
2025-10-21,M301,68.4,3.72,14,0
2025-10-21,M302,79.9,9.94,87,0
2025-10-21,M303,73.5,4.69,35,0
2025-10-21,M304,59.5,5.17,31,0
2025-10-21,M401,70.2,3.42,12,0
2025-10-21,M402,69.6,3.21,30,0
2025-10-21,M403,74.3,2.56,8,0
2025-10-21,M404,61.8,5.2,12,0
2025-10-22,M101,68.2,2.05,47,0
2025-10-22,M102,69.7,6.38,22,0
2025-10-22,M103,71.0,5.39,49,0
2025-10-22,M104,61.7,4.5,25,0
2025-10-22,M201,76.3,4.12,25,0
2025-10-22,M202,67.5,4.07,40,0
2025-10-22,M203,71.7,5.74,35,0
2025-10-22,M204,74.4,5.48,37,0
2025-10-22,M301,70.8,6.63,49,0
2025-10-22,M302,87.6,12.24,63,0
2025-10-22,M303,67.7,6.48,3,0
2025-10-22,M304,67.4,3.44,0,0
2025-10-22,M401,68.9,5.14,36,0
2025-10-22,M402,59.0,2.84,26,0
2025-10-22,M403,74.3,3.07,10,0
2025-10-22,M404,62.8,5.05,29,0
2025-10-23,M101,76.2,4.11,4,0
2025-10-23,M102,72.4,6.7,33,0
2025-10-23,M103,62.9,4.34,0,0
2025-10-23,M104,64.3,4.03,19,0
2025-10-23,M201,81.0,4.55,12,0
2025-10-23,M202,66.4,3.13,38,0
2025-10-23,M203,68.9,4.96,32,0
2025-10-23,M204,69.0,3.37,20,0
2025-10-23,M301,75.7,4.61,9,0
2025-10-23,M302,75.0,11.27,105,1
2025-10-23,M303,70.3,6.85,28,0
2025-10-23,M304,73.8,3.06,24,0
2025-10-23,M401,67.7,4.71,27,0
2025-10-23,M402,75.0,3.12,4,0
2025-10-23,M403,63.1,5.38,40,0
2025-10-23,M404,60.6,4.34,43,0
2025-10-24,M101,62.9,5.63,16,0
2025-10-24,M102,56.6,4.47,8,0
2025-10-24,M103,75.3,4.58,33,0
2025-10-24,M104,76.2,5.11,54,0
2025-10-24,M201,75.4,5.24,32,0
2025-10-24,M202,56.8,2.29,17,0
2025-10-24,M203,86.1,5.16,13,0
2025-10-24,M204,65.6,3.98,26,0
2025-10-24,M301,60.3,4.01,6,0
2025-10-24,M302,89.4,13.9,60,0
2025-10-24,M303,69.4,6.07,44,0
2025-10-24,M304,63.3,4.16,44,0
2025-10-24,M401,62.7,4.77,24,0
2025-10-24,M402,62.4,4.78,36,0
2025-10-24,M403,61.7,4.96,0,0
2025-10-24,M404,73.2,4.04,30,0
2025-10-25,M101,67.0,4.58,33,0
2025-10-25,M102,64.9,4.9,30,0
2025-10-25,M103,78.9,4.14,34,0
2025-10-25,M104,61.2,5.71,8,0
2025-10-25,M201,68.3,3.96,26,0
2025-10-25,M202,68.0,5.74,44,0
2025-10-25,M203,74.4,4.27,32,0
2025-10-25,M204,64.3,5.05,18,0
2025-10-25,M301,71.7,3.39,27,0
2025-10-25,M302,84.2,8.94,93,1
2025-10-25,M303,76.7,4.43,12,0
2025-10-25,M304,68.1,3.91,0,0
2025-10-25,M401,70.9,4.26,52,0
2025-10-25,M402,66.7,4.19,22,0
2025-10-25,M403,59.6,6.72,35,0
2025-10-25,M404,61.4,4.26,24,0
2025-10-26,M101,63.2,2.72,33,0
2025-10-26,M102,65.2,5.75,25,0
2025-10-26,M103,69.8,2.08,43,0
2025-10-26,M104,77.6,4.05,11,0
2025-10-26,M201,71.4,3.44,19,0
2025-10-26,M202,63.6,5.95,21,0
2025-10-26,M203,74.8,4.39,38,0
2025-10-26,M204,59.4,3.12,26,0
2025-10-26,M301,62.5,5.38,31,0
2025-10-26,M302,80.1,10.73,84,0
2025-10-26,M303,65.0,3.76,43,0
2025-10-26,M304,76.5,3.97,23,0
2025-10-26,M401,75.4,5.63,19,0
2025-10-26,M402,65.1,4.61,12,0
2025-10-26,M403,69.9,5.87,56,0
2025-10-26,M404,63.4,3.93,23,0
2025-10-27,M101,67.5,3.88,14,0
2025-10-27,M102,66.7,4.62,22,0
2025-10-27,M103,67.0,5.26,21,0
2025-10-27,M104,65.1,4.32,48,0
2025-10-27,M201,70.1,5.1,13,0
2025-10-27,M202,65.7,5.05,41,0
2025-10-27,M203,73.8,3.39,13,0
2025-10-27,M204,60.4,6.58,37,0
2025-10-27,M301,65.9,5.3,10,0
2025-10-27,M302,79.4,10.1,106,1
2025-10-27,M303,69.3,5.75,4,0
2025-10-27,M304,64.9,3.27,12,0
2025-10-27,M401,73.2,6.02,44,0
2025-10-27,M402,75.6,4.53,27,0
2025-10-27,M403,76.9,5.2,25,0
2025-10-27,M404,65.2,5.31,28,0
2025-10-28,M101,70.7,3.95,19,0
2025-10-28,M102,56.3,5.34,3,0
2025-10-28,M103,75.2,3.55,18,0
2025-10-28,M104,70.5,4.22,28,0
2025-10-28,M201,64.0,3.48,46,0
2025-10-28,M202,66.0,6.06,23,0
2025-10-28,M203,81.5,3.39,27,0
2025-10-28,M204,64.0,4.91,29,0
2025-10-28,M301,67.6,5.09,27,0
2025-10-28,M302,78.4,9.2,85,0
2025-10-28,M303,74.7,3.84,4,0
2025-10-28,M304,77.2,3.82,15,0
2025-10-28,M401,76.3,5.07,0,0
2025-10-28,M402,72.0,6.15,48,0
2025-10-28,M403,59.3,3.4,24,0
2025-10-28,M404,64.2,3.63,8,0
2025-10-29,M101,65.1,4.66,18,0
2025-10-29,M102,81.0,4.21,47,0
2025-10-29,M103,63.0,4.05,30,0
2025-10-29,M104,63.7,5.27,17,0
2025-10-29,M201,53.3,6.5,4,0
2025-10-29,M202,64.1,5.23,19,0
2025-10-29,M203,67.6,7.23,35,0
2025-10-29,M204,57.6,3.79,31,0
2025-10-29,M301,69.3,3.98,24,0
2025-10-29,M302,79.4,8.52,79,0
2025-10-29,M303,70.6,5.51,18,0
2025-10-29,M304,67.6,4.83,0,0
2025-10-29,M401,63.6,2.76,30,0
2025-10-29,M402,63.4,5.69,22,0
2025-10-29,M403,73.4,5.7,11,0
2025-10-29,M404,60.0,4.97,19,0
2025-10-30,M101,63.4,5.74,32,0
2025-10-30,M102,68.7,4.74,40,0
2025-10-30,M103,77.2,4.74,40,0
2025-10-30,M104,60.2,4.38,4,0
2025-10-30,M201,57.9,3.81,10,0
2025-10-30,M202,64.9,6.35,32,0
2025-10-30,M203,74.9,4.47,0,0
2025-10-30,M204,57.0,2.55,32,0
2025-10-30,M301,58.2,4.09,43,0
2025-10-30,M302,78.9,11.11,94,1
2025-10-30,M303,75.0,6.43,0,0
2025-10-30,M304,72.8,4.69,34,0
2025-10-30,M401,66.3,5.06,12,0
2025-10-30,M402,69.9,3.05,20,0
2025-10-30,M403,57.5,5.11,30,0
2025-10-30,M404,60.1,3.94,15,0
2025-10-31,M101,76.5,3.66,25,0
2025-10-31,M102,64.4,3.55,8,0
2025-10-31,M103,67.5,4.84,43,0
2025-10-31,M104,69.1,3.05,6,0
2025-10-31,M201,60.9,5.5,52,0
2025-10-31,M202,62.6,4.64,9,0
2025-10-31,M203,62.7,3.52,19,0
2025-10-31,M204,73.9,6.98,18,0
2025-10-31,M301,70.0,3.84,58,0
2025-10-31,M302,76.6,11.5,77,0
2025-10-31,M303,73.2,4.26,20,0
2025-10-31,M304,71.9,4.27,0,0
2025-10-31,M401,78.8,5.79,0,0
2025-10-31,M402,61.3,5.9,15,0
2025-10-31,M403,64.0,5.55,4,0
2025-10-31,M404,76.8,3.18,25,0
2025-11-01,M101,65.9,4.87,40,0
2025-11-01,M102,67.4,4.6,6,0
2025-11-01,M103,66.6,3.75,22,0
2025-11-01,M104,78.6,4.19,56,0
2025-11-01,M201,76.5,5.92,51,0
2025-11-01,M202,69.4,4.48,23,0
2025-11-01,M203,69.8,4.29,9,0
2025-11-01,M204,62.0,2.93,27,0
2025-11-01,M301,65.9,4.42,27,0
2025-11-01,M302,82.0,10.16,96,1
2025-11-01,M303,64.0,4.3,30,0
2025-11-01,M304,83.2,4.9,18,0
2025-11-01,M401,66.1,3.37,19,0
2025-11-01,M402,65.4,3.15,35,0
2025-11-01,M403,64.2,2.12,35,0
2025-11-01,M404,65.8,4.4,35,0
2025-11-02,M101,55.1,4.13,61,0
2025-11-02,M102,78.7,3.21,8,0
2025-11-02,M103,65.2,3.86,28,0
2025-11-02,M104,69.5,5.1,24,0
2025-11-02,M201,63.6,5.79,31,0
2025-11-02,M202,71.4,4.81,61,0
2025-11-02,M203,72.3,4.65,4,0
2025-11-02,M204,68.7,5.37,29,0
2025-11-02,M301,75.4,7.33,37,0
2025-11-02,M302,84.3,10.8,83,0
2025-11-02,M303,68.5,3.99,28,0
2025-11-02,M304,56.0,5.47,15,0
2025-11-02,M401,73.8,4.19,30,0
2025-11-02,M402,74.8,3.81,33,0
2025-11-02,M403,63.9,5.25,13,0
2025-11-02,M404,68.1,4.94,49,0
2025-11-03,M101,65.8,4.33,4,0
2025-11-03,M102,58.9,3.78,25,0
2025-11-03,M103,73.6,4.17,9,0
2025-11-03,M104,69.7,3.64,16,0
2025-11-03,M201,73.6,4.05,60,0
2025-11-03,M202,53.9,4.52,30,0
2025-11-03,M203,67.6,5.73,32,0
2025-11-03,M204,65.5,5.07,35,0
2025-11-03,M301,70.7,4.88,40,0
2025-11-03,M302,84.9,12.18,61,0
2025-11-03,M303,68.2,4.95,42,0
2025-11-03,M304,63.8,4.13,4,0
2025-11-03,M401,67.4,5.71,27,0
2025-11-03,M402,63.6,5.8,41,0
2025-11-03,M403,70.8,5.7,0,0
2025-11-03,M404,70.3,4.84,42,0
2025-11-04,M101,84.2,4.26,22,0
2025-11-04,M102,55.9,4.58,33,0
2025-11-04,M103,58.3,3.67,32,0
2025-11-04,M104,61.8,5.05,14,0
2025-11-04,M201,70.0,3.77,47,0
2025-11-04,M202,73.0,3.59,36,0
2025-11-04,M203,74.0,4.12,39,0
2025-11-04,M204,60.9,5.35,14,0
2025-11-04,M301,65.8,2.81,15,0
2025-11-04,M302,72.9,10.49,84,0
2025-11-04,M303,63.8,6.73,5,0
2025-11-04,M304,77.9,5.2,28,0
2025-11-04,M401,74.3,5.22,23,0
2025-11-04,M402,73.8,5.66,15,0
2025-11-04,M403,68.9,4.28,23,0
2025-11-04,M404,73.9,4.12,18,0
2025-11-05,M101,72.0,2.97,9,0
2025-11-05,M102,70.1,4.43,39,0
2025-11-05,M103,71.2,3.17,25,0
2025-11-05,M104,66.4,4.73,17,0
2025-11-05,M201,59.2,3.94,5,0
2025-11-05,M202,71.5,4.89,11,0
2025-11-05,M203,65.6,3.9,5,0
2025-11-05,M204,71.9,6.59,23,0
2025-11-05,M301,76.7,4.67,3,0
2025-11-05,M302,78.6,10.69,99,1
2025-11-05,M303,71.7,7.12,10,0
2025-11-05,M304,70.2,2.53,23,0
2025-11-05,M401,70.6,3.38,47,0
2025-11-05,M402,64.4,4.18,31,0
2025-11-05,M403,70.2,5.75,40,0
2025-11-05,M404,76.8,5.11,2,0
2025-11-06,M101,72.5,4.4,40,0
2025-11-06,M102,62.5,5.51,9,0
2025-11-06,M103,61.4,6.75,2,0
2025-11-06,M104,64.8,4.54,25,0
2025-11-06,M201,67.9,5.12,38,0
2025-11-06,M202,65.0,4.23,24,0
2025-11-06,M203,72.6,2.8,29,0
2025-11-06,M204,64.6,4.35,0,0
2025-11-06,M301,72.2,5.41,3,0
2025-11-06,M302,86.1,9.3,113,1
2025-11-06,M303,71.0,5.14,38,0
2025-11-06,M304,76.3,5.44,15,0
2025-11-06,M401,66.3,5.79,30,0
2025-11-06,M402,78.1,3.28,28,0
2025-11-06,M403,65.2,3.34,40,0
2025-11-06,M404,63.5,4.11,7,0
2025-11-07,M101,69.4,5.15,36,0
2025-11-07,M102,68.4,4.0,8,0
2025-11-07,M103,66.1,4.14,28,0
2025-11-07,M104,70.1,4.2,27,0
2025-11-07,M201,71.3,5.72,19,0
2025-11-07,M202,75.0,6.3,33,0
2025-11-07,M203,67.0,3.88,14,0
2025-11-07,M204,63.6,4.45,41,0
2025-11-07,M301,69.3,4.41,41,0
2025-11-07,M302,83.0,9.28,53,0
2025-11-07,M303,74.9,5.42,36,0
2025-11-07,M304,67.6,5.95,27,0
2025-11-07,M401,60.9,5.98,14,0
2025-11-07,M402,68.3,4.16,18,0
2025-11-07,M403,64.6,3.65,30,0
2025-11-07,M404,67.2,5.73,7,0
2025-11-08,M101,73.6,4.17,28,0
2025-11-08,M102,72.1,4.77,23,0
2025-11-08,M103,70.3,5.34,29,0
2025-11-08,M104,65.9,5.15,0,0
2025-11-08,M201,66.3,4.88,20,0
2025-11-08,M202,70.8,4.87,30,0
2025-11-08,M203,72.8,3.71,3,0
2025-11-08,M204,62.6,3.76,12,0
2025-11-08,M301,70.1,5.65,28,0
2025-11-08,M302,76.3,9.2,63,0
2025-11-08,M303,65.2,4.92,32,0
2025-11-08,M304,63.8,4.27,44,0
2025-11-08,M401,74.6,4.8,14,0
2025-11-08,M402,66.4,5.13,4,0
2025-11-08,M403,80.3,2.42,38,0
2025-11-08,M404,69.0,2.32,3,0
2025-11-09,M101,57.6,4.48,18,0
2025-11-09,M102,85.1,4.82,38,0
2025-11-09,M103,67.9,5.81,5,0
2025-11-09,M104,72.7,5.09,14,0
2025-11-09,M201,72.8,5.2,43,0
2025-11-09,M202,60.2,4.79,15,0
2025-11-09,M203,66.2,4.72,18,0
2025-11-09,M204,60.6,5.62,45,0
2025-11-09,M301,69.9,4.29,18,0
2025-11-09,M302,85.4,12.18,86,0
2025-11-09,M303,76.9,4.7,44,0
2025-11-09,M304,71.0,3.74,38,0
2025-11-09,M401,67.3,7.0,13,0
2025-11-09,M402,70.3,3.47,10,0
2025-11-09,M403,71.1,4.71,33,0
2025-11-09,M404,62.2,4.26,21,0
2025-11-10,M101,69.2,3.8,24,0
2025-11-10,M102,77.3,5.21,34,0
2025-11-10,M103,62.7,3.53,21,0
2025-11-10,M104,74.9,5.78,17,0
2025-11-10,M201,69.8,5.95,31,0
2025-11-10,M202,65.4,4.54,20,0
2025-11-10,M203,61.7,4.35,52,0
2025-11-10,M204,66.3,4.7,35,0
2025-11-10,M301,76.0,4.92,2,0
2025-11-10,M302,77.0,12.19,62,0
2025-11-10,M303,71.8,4.45,47,0
2025-11-10,M304,68.2,3.85,0,0
2025-11-10,M401,78.8,4.75,23,0
2025-11-10,M402,65.6,4.37,0,0
2025-11-10,M403,66.9,4.95,30,0
2025-11-10,M404,68.5,4.16,0,0
2025-11-11,M101,70.9,4.16,28,0
2025-11-11,M102,60.2,5.74,10,0
2025-11-11,M103,63.0,3.93,13,0
2025-11-11,M104,79.8,5.94,27,0
2025-11-11,M201,63.2,4.5,7,0
2025-11-11,M202,71.3,5.52,7,0
2025-11-11,M203,76.3,4.14,11,0
2025-11-11,M204,67.5,3.91,12,0
2025-11-11,M301,74.4,3.99,58,0
2025-11-11,M302,82.4,11.21,70,0
2025-11-11,M303,78.2,2.53,24,0
2025-11-11,M304,67.9,4.55,13,0
2025-11-11,M401,66.0,4.44,57,0
2025-11-11,M402,69.2,3.3,25,0
2025-11-11,M403,79.7,5.06,36,0
2025-11-11,M404,56.9,3.9,14,0
2025-11-12,M101,73.4,5.16,11,0
2025-11-12,M102,59.4,4.01,50,0
2025-11-12,M103,71.2,5.52,38,0
2025-11-12,M104,68.8,3.38,32,0
2025-11-12,M201,65.9,2.67,48,0
2025-11-12,M202,73.9,5.98,23,0
2025-11-12,M203,68.9,3.64,28,0
2025-11-12,M204,49.6,4.18,11,0
2025-11-12,M301,59.6,3.65,35,0
2025-11-12,M302,85.7,9.66,109,1
2025-11-12,M303,63.4,4.7,29,0
2025-11-12,M304,73.5,3.74,35,0
2025-11-12,M401,65.7,5.2,17,0
2025-11-12,M402,56.2,3.57,36,0
2025-11-12,M403,55.1,2.3,0,0
2025-11-12,M404,60.8,5.86,36,0
2025-11-13,M101,71.0,4.39,46,0
2025-11-13,M102,64.1,6.61,23,0
2025-11-13,M103,73.6,3.42,25,0
2025-11-13,M104,75.5,4.6,19,0
2025-11-13,M201,63.4,5.03,23,0
2025-11-13,M202,63.3,4.25,32,0
2025-11-13,M203,67.7,3.27,17,0
2025-11-13,M204,69.4,5.86,7,0
2025-11-13,M301,77.2,4.22,21,0
2025-11-13,M302,76.0,12.22,64,0
2025-11-13,M303,65.2,4.91,24,0
2025-11-13,M304,70.5,5.56,16,0
2025-11-13,M401,57.0,5.67,19,0
2025-11-13,M402,74.0,4.1,27,0
